Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly
ISSUE-0052,KEY-0052,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 6,Assignee 3,2024-02-20,2024-02-21 00:00:00.000000,1.0000000000000142,66.91,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1959629.9999999998,KRI,User_51,2024-02-20 19:19:00,file_access,USA,USA,2058.0,26.0,18.0,7167.5,57.405008054735006,4447.0,16.381999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0053,KEY-0053,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Closed,Reporter 1,Assignee 16,2023-03-14,2023-03-22 00:00:00.000000,7.999999999999978,35.849999999999994,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,1048330.9999999998,KRI,User_4,2023-03-14 03:06:00,file_access,IN,IN,1848.0,26.0,10.0,3589.9999999999995,78.22193588873073,4242.0,12.22,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0054,KEY-0054,Inadequate Firewall Configurations,1,Network Security,Medium,In Progress,Reporter 3,Assignee 8,2023-12-31,2025-05-06 02:51:05.231249,492.0,53.79,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,593460.0,KPI,User_81,2023-12-31 19:11:00,data_modification,AU,AU,1697.0,26.0,12.0,635.0000000000002,20.162303464618724,5028.0,14.908,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0055,KEY-0055,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 9,Assignee 15,2025-02-09,2025-02-19 00:00:00.000000,10.000000000000005,55.61,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,212497.5,KRI,User_3,2025-02-09 06:30:00,login,FR,FR,966.0000000000001,26.0,15.0,1127.5000000000002,69.95776199988522,4347.0,14.672,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0056,KEY-0056,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Resolved,Reporter 4,Assignee 15,2024-01-14,2024-01-17 00:00:00.000000,2.9999999999999747,76.76,Critical,External Contractors,Steps to resolve Weak Cloud Storage Access Controls,2054367.5,KRI,User_86,2024-01-14 06:57:00,login,Unknown,IN,1049.0,26.0,9.0,3927.4999999999995,20.278093790968157,7688.0,19.25200000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0057,KEY-0057,Insufficient Access Control Measures,1,Control Effectiveness,Critical,In Progress,Reporter 5,Assignee 18,2024-02-22,2025-05-06 02:51:05.231249,439.0,22.36,Critical,Finance,Steps to resolve Insufficient Access Control Measures,1041520.9999999999,KPI,User_14,2024-02-22 09:55:00,data_modification,UK,FR,961.0000000000001,26.0,10.0,4285.999999999999,78.47178727370896,6928.0,10.172,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0058,KEY-0058,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Open,Reporter 1,Assignee 6,2024-11-16,2025-05-06 02:51:05.231249,170.99999999999997,27.55,Critical,Sales,Steps to resolve Access by Unauthorized Personnel Detected,2223998.0,KRI,User_6,2024-11-16 11:40:00,file_access,AU,AU,1286.0,26.0,10.0,5669.0,79.64383159649134,3347.0,11.06,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0059,KEY-0059,Weak Authentication Protocols,1,Access Control,Critical,Resolved,Reporter 1,Assignee 19,2023-03-24,2023-03-29 00:00:00.000000,5.000000000000003,27.11,Critical,External Contractors,Steps to resolve Weak Authentication Protocols,657013.9999999998,KPI,User_40,2023-03-24 21:00:00,file_access,EU,EU,1726.0,28.0,24.0,7505.0,73.61024941860329,4377.0,10.772,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0060,KEY-0060,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 7,Assignee 7,2023-04-19,2023-04-26 00:00:00.000000,7.000000000000031,31.05999999999999,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,989480.0000000001,KRI,User_43,2023-04-19 16:01:00,file_access,DE,CN,1283.0,26.0,18.0,15307.5,46.6077178889357,5858.0,10.162,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0061,KEY-0061,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Open,Reporter 3,Assignee 14,2024-05-27,2025-05-06 02:51:05.231249,344.00000000000006,58.74,Critical,Legal,Steps to resolve Access by Unauthorized Personnel Detected,1670124.9999999998,KRI,User_75,2024-05-27 12:01:00,file_access,USA,USA,2029.0,26.0,9.0,1972.4999999999995,31.80264187491587,6097.0,15.298,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0062,KEY-0062,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,In Progress,Reporter 6,Assignee 13,2023-09-16,2025-05-06 02:51:05.231249,598.0,53.99999999999999,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,1661142.5,KRI,User_55,2023-09-16 09:22:00,data_modification,UK,USA,1914.0,26.0,15.0,2175.0,27.215197057777505,3296.0,14.2,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0063,KEY-0063,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 10,Assignee 5,2024-07-26,2025-05-06 02:51:05.231249,284.0,50.5,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,728626.9999999998,KPI,User_79,2024-07-26 22:21:00,login,CANADA,CANADA,900.0000000000001,28.0,13.0,1540.9999999999995,73.95374289545279,5474.0,15.15,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0064,KEY-0064,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Open,Reporter 2,Assignee 12,2023-04-01,2025-05-06 02:51:05.231249,765.9999999999999,52.14,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,1085588.0,KPI,User_27,2023-04-01 22:35:00,file_access,FR,FR,1843.0,26.0,6.0,2554.9999999999995,24.02524345658512,3229.0,15.328,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0065,KEY-0065,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Resolved,Reporter 7,Assignee 14,2023-11-08,2023-11-14 00:00:00.000000,6.000000000000017,88.22999999999998,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,2018645.0,KRI,User_14,2023-11-08 08:42:00,login,CANADA,USA,1977.0,26.0,12.0,5062.499999999999,21.931420588332305,6110.0,21.745999999999995,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0066,KEY-0066,Outdated Operating System Components,1,System Vulnerability,Critical,Resolved,Reporter 10,Assignee 14,2024-08-10,2024-08-13 00:00:00.000000,2.9999999999999747,1.9999999999999996,Low,Sales,Steps to resolve Outdated Operating System Components,575584.9999999998,KPI,User_59,2024-08-10 13:50:00,data_modification,USA,JP,900.0000000000001,35.0,13.0,2726.0000000000005,28.401096163401665,7981.0,4.35,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,4,4,False
ISSUE-0067,KEY-0067,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 10,Assignee 17,2023-02-28,2025-05-06 02:51:05.231249,798.0,61.15,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,923974.9999999999,KRI,User_24,2023-02-28 15:08:00,data_modification,USA,USA,2327.0,26.0,17.0,2123.0,22.104084543139635,3258.0,17.13,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0068,KEY-0068,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Open,Reporter 8,Assignee 8,2023-12-27,2025-05-06 02:51:05.231249,496.00000000000006,124.39999999999999,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2011397.0,KPI,User_93,2023-12-27 06:26:00,data_modification,UK,JP,1958.0,26.0,13.0,8480.0,59.98273645848969,5338.0,30.279999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0069,KEY-0069,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Open,Reporter 3,Assignee 2,2024-02-21,2025-05-06 02:51:05.231249,440.00000000000006,15.35,Critical,Sales,Steps to resolve Inconsistent Review of Security Policies,284730.00000000006,KPI,User_65,2024-02-21 14:19:00,data_modification,CN,CN,1270.0,26.0,12.0,985.0,36.66434212300554,5300.0,7.220000000000001,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,2,2,False
ISSUE-0070,KEY-0070,Outdated Operating System Components,1,System Vulnerability,Critical,Open,Reporter 1,Assignee 13,2025-04-24,2025-05-06 02:51:05.231249,11.999999999999966,70.35,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,768760.9999999999,KPI,User_21,2025-04-24 12:34:00,file_access,EU,EU,931.0,26.0,6.0,7075.999999999999,62.75240388678253,5462.0,19.62,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0071,KEY-0071,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 2,Assignee 18,2023-04-22,2025-05-06 02:51:05.231249,744.9999999999999,46.44,Critical,Sales,Steps to resolve Insufficient Access Control Measures,2254657.5,KPI,User_9,2023-04-22 18:54:00,data_modification,EU,EU,900.0000000000001,26.0,12.0,1572.5,29.05642418153364,7449.0,12.838,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0072,KEY-0072,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 5,Assignee 5,2023-06-11,2025-05-06 02:51:05.231249,694.9999999999999,85.56,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,2389722.5,KPI,User_82,2023-06-11 11:35:00,data_modification,FR,FR,900.0000000000001,26.0,3.0,3122.4999999999995,66.15875188430296,7128.0,21.362000000000002,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0073,KEY-0073,Weak Authentication Protocols,1,Access Control,Medium,Open,Reporter 9,Assignee 13,2023-11-04,2025-05-06 02:51:05.231249,548.9999999999999,17.809999999999995,Critical,HR,Steps to resolve Weak Authentication Protocols,417950.0000000001,KPI,User_84,2023-11-04 11:01:00,file_access,CANADA,CANADA,900.0000000000001,26.0,12.0,3622.4999999999995,58.95829121191765,7305.0,7.861999999999999,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,2,2,False
ISSUE-0074,KEY-0074,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Closed,Reporter 10,Assignee 15,2024-05-29,2024-05-31 00:00:00.000000,2.0000000000000284,53.89,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,2599510.9999999995,KRI,User_64,2024-05-29 21:44:00,data_modification,CN,CN,1892.0,26.0,13.0,4769.0,74.92614462281314,7061.0,16.078,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0075,KEY-0075,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 4,Assignee 7,2025-04-28,2025-04-29 00:00:00.000000,1.0000000000000142,69.31999999999998,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,2267197.5,KRI,User_33,2025-04-28 14:40:00,login,EU,EU,1594.0,26.0,21.0,2252.4999999999995,42.295078383088594,3691.0,16.863999999999997,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0076,KEY-0076,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 5,Assignee 2,2024-03-25,2024-04-03 00:00:00.000000,8.999999999999991,13.030000000000003,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2333512.5,KRI,User_76,2024-03-25 08:56:00,file_access,UK,UK,900.0000000000001,26.0,12.0,1519.9999999999998,32.300097883858925,6664.0,6.906,Medium,Routine Monitoring | Limit Data Transfer,Yellow,4,4,False
ISSUE-0077,KEY-0077,Inadequate Firewall Configurations,1,Network Security,Critical,Open,Reporter 8,Assignee 1,2023-09-11,2025-05-06 02:51:05.231249,603.0,44.44,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1095992.0,KPI,User_32,2023-09-11 07:36:00,login,CN,CN,1554.0,26.0,13.0,3373.9999999999995,78.83657183047703,5782.0,14.438,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0078,KEY-0078,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Resolved,Reporter 9,Assignee 14,2024-05-24,2024-05-31 00:00:00.000000,7.000000000000031,26.82,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,1340155.9999999998,KPI,User_62,2024-05-24 18:09:00,data_modification,IN,IN,1184.0,26.0,13.0,4424.0,49.17740931347385,6850.0,10.214,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0079,KEY-0079,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 5,Assignee 18,2023-04-06,2023-04-11 00:00:00.000000,5.000000000000003,51.290000000000006,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,2037067.5,KPI,User_54,2023-04-06 01:37:00,data_modification,AU,AU,1455.0,26.0,12.0,952.5,53.344950331301895,4570.0,13.458,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0080,KEY-0080,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 6,Assignee 3,2023-12-22,2023-12-28 00:00:00.000000,6.000000000000017,48.85,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,582653.0,KRI,User_67,2023-12-22 06:58:00,file_access,Unknown,CN,1514.0,26.0,21.0,707.0000000000002,77.19705824751927,7626.0,14.77,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0081,KEY-0081,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 1,Assignee 13,2023-01-18,2025-05-06 02:51:05.231249,839.0,76.32000000000001,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,862080.0000000001,KPI,User_82,2023-01-18 13:44:00,file_access,IN,IN,900.0000000000001,26.0,6.0,735.0,42.94290447795883,5843.0,18.663999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0082,KEY-0082,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,In Progress,Reporter 5,Assignee 14,2023-12-01,2025-05-06 02:51:05.231249,522.0,67.91,Critical,HR,Steps to resolve Weak Cloud Storage Access Controls,2274917.5,KRI,User_85,2023-12-01 17:33:00,file_access,FR,FR,1699.0,26.0,21.0,1142.4999999999998,34.978754314868816,3520.0,17.732,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0083,KEY-0083,Detected Malware Infiltration in Internal Systems,1,Malware,High,In Progress,Reporter 4,Assignee 7,2023-03-31,2025-05-06 02:51:05.231249,766.9999999999998,44.96,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,398239.9999999999,KRI,User_28,2023-03-31 16:32:00,file_access,AU,AU,900.0000000000001,26.0,13.0,1573.9999999999998,35.85262718587158,5604.0,13.892,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0084,KEY-0084,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Open,Reporter 4,Assignee 19,2023-09-14,2025-05-06 02:51:05.231249,600.0,38.08,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1630249.9999999998,KPI,User_24,2023-09-14 00:53:00,file_access,JP,JP,2242.0,26.0,6.0,652.5,63.28825179327019,3695.0,11.916,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0085,KEY-0085,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Resolved,Reporter 6,Assignee 15,2024-04-30,2024-05-10 00:00:00.000000,10.000000000000005,57.980000000000004,Critical,HR,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1569176.0,KRI,User_61,2024-04-30 21:04:00,login,IN,DE,900.0000000000001,28.0,6.0,2396.0,57.394779443556054,3813.9999999999995,16.496,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0086,KEY-0086,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 1,Assignee 20,2023-06-03,2023-06-09 00:00:00.000000,6.000000000000017,1.9999999999999996,Low,IT,Steps to resolve Insufficient Access Control Measures,1601362.9999999998,KPI,User_27,2023-06-03 01:45:00,file_access,CANADA,CANADA,1248.0,26.0,13.0,1070.0000000000002,44.99741491874836,6881.0,4.55,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,4,4,False
ISSUE-0087,KEY-0087,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 1,Assignee 1,2023-03-26,2023-03-29 00:00:00.000000,2.9999999999999747,68.34,Critical,External Contractors,Steps to resolve Outdated Operating System Components,1443707.4999999998,KPI,User_89,2023-03-26 13:18:00,login,JP,JP,900.0000000000001,26.0,3.0,4275.0,79.95660205626581,7905.0,16.768000000000004,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange,1,1,True
ISSUE-0088,KEY-0088,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 2,Assignee 16,2024-09-26,2025-05-06 02:51:05.231249,221.99999999999997,62.15,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1547377.9999999995,KRI,User_73,2024-09-26 11:43:00,data_modification,CANADA,Unknown,1479.0,26.0,24.0,1981.9999999999998,28.33915169329619,3581.0,17.33,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
